url,title,description,languages,assessment_length,test_type,remote_available,job_levels
https://www.shl.com/solutions/products/product-catalog/view/guest-services-associate-solution/,Guest Services Associate Solution,"The Guest Services Associate solution is designed for entry to mid-level customer service positions in the hospitality industry. The solution is for highly customer service focused positions with few to no sales components. Sample tasks may include: providing information on entertainment, dining and transportation to guests, making dining recommentations to guests, arranging transportation for guests, and making reservations. Potential job titles that use this solution are: Concierge, Guest Services Agent, Club Concierge, Hotel Concierge, Front Office Manager and Guest Services Associate. Multiple configurations of this solution are available.","English (USA),",48 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-aide-7-0-solution/,Healthcare Aide 7.0 Solution,"Our Healthcare Aide 7.0 solution is designed for individually-oriented, entry-level positions that directly support another person's health and well-being. The solution covers a wide variety of positions, and assesses behaviors critical for patient support roles including: understanding and following detailed instructions; administering personal care; being respectful and tolerant of patients; preparing and maintaining records of patient progress and services performed; and working hard to meet or exceed patient needs.  
Potential job titles that use this solution include: Personal Care Aide, Healthcare Aide, Home Health Aide, Dental Assistant.Report Language Availability:English (USA), Latin American Spanish.","English (USA), French (Canada), Latin American Spanish,",22 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-call-center-agent-solution/,Healthcare Call Center Agent Solution,"The Healthcare Call Center Agent solution is for entry-level positions in an inbound healthcare call center environment.  Sample tasks for this job include, but are not limited to: taking and receiving information from patients over the phone, working between computer screens, and entering information into a computer.  Potential job titles that use this solution are: Call Center Representative, Receptionist, and Switchboard Operator.  Multiple configurations of this solution are available.","English (USA),",44 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-service-associate-solution/,Healthcare Service Associate Solution,"The Healthcare Service Associate solution is for entry-level positions in a healthcare environment that require the employee to interact with patients.  Sample tasks for this job include, but are not limited to: delivering food to patients, cleaning patient rooms, and welcoming guests to the hospital.  Potential job titles that use this solution are: Housekeepers, Dietary Aides, and Guest Services Coordinator. There are multiple configurations and versions of this solution available.","English (USA),",37 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-support-specialist-solution/,Healthcare Support Specialist Solution,"The Healthcare Support Specialist solution is for entry-level positions in a healthcare environment that do not require the employee to interact with patients.  Sample tasks for this job include, but are not limited to: preparing food for patients, washing hospital linens, and cleaning the healthcare facility.  Potential job titles that use this solution are: Janitors, Food Preparation Workers, and Laundry Associates.  Multiple configurations of this solution are available.","English (USA),",30 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/home-health-aide-solution/,Home Health Aide Solution,"The Home Health Aide solution is for entry-level positions in an in-home or group home environment.  Sample tasks for this job include, but are not limited to: monitoring vital signs and medication intake, administering bedside and personal care such as ambulation and personal hygiene, and preparing and maintaining records of patient progress and services performed.  Potential job titles that use this solution are: Personal Care Aide, Home Health Aide, Residential Assistant, and Certified Nursing Assistant. There are multiple configurations and versions of this solution available.","English (USA),",41 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/hospitality-manager-solution/,Hospitality Manager Solution,"The Hospitality Manager solution is designed for management level positions in the hospitality industry. Sample tasks include overall property management, managing staff and managing the guest experience. The solution is focused on managing business operations, managing staff, solving problems, making good decisions and maintaining focus on the customer. Potential job titles that use this solution are: Property Manager, Property Director, Hotel Manager and Hospitality Manager. Multiple configurations of this solution are available.","English (USA),",57 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior",Yes,"Professional, Manager, Director"
https://www.shl.com/solutions/products/product-catalog/view/host-solution/,Host Solution,"The Host solution is designed for entry level positions in the hospitality industry. Sample tasks include greeting guests, managing wait lists and showing guests to their tables. The solution is focused on work ethic and customer focus. Potential job titles that use this solution are: Host, Hostess and Greeter. There are multiple configurations and versions of this solution available.","English (USA),",30 minutes,"Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-0-solution/,Industrial - Entry Level 7.0 Solution,"Our Industrial – Entry Level 7.0 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.Report Language Availability:English (USA), Latin American Spanish.","French (Canada), English (USA), English International, Latin American Spanish,",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-1-%28americas%29/,Industrial - Entry Level 7.1 (Americas),"Our Industrial – Entry Level 7.1 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.“IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".","English (USA), French (Canada), Portuguese (Brazil), Latin American Spanish,",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-1-%28international%29/,Industrial - Entry Level 7.1 (International),"Our Industrial – Entry Level 7.1 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.“IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".","Dutch, Norwegian, German, English International, Portuguese (Brazil), English (USA), French (Canada),",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-professional-and-skilled-7-0-solution/,Industrial - Professional and Skilled 7.0 Solution,"Our Industrial – Professional and Skilled 7.0 solution is designed to measure the behaviors and experiences that underlie successful and safe performance in the workplace for specialized technical or professional industrial roles. 
This solution assesses mechanical comprehension and other foundational behaviors including: behaving safely and efficiently in the workplace; installing, repairing, and/or maintaining equipment and machinery; making sound mechanical decisions; maintaining an orderly work environment; and producing high quality and reliable work.Report Language Availability:English (USA), Latin American Spanish.","Latin American Spanish, English (USA), English International, French (Canada),",49 minutes,"Ability & Aptitude, Biodata & Situational Judgement",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/guest-services-associate-solution/,Guest Services Associate Solution,"The Guest Services Associate solution is designed for entry to mid-level customer service positions in the hospitality industry. The solution is for highly customer service focused positions with few to no sales components. Sample tasks may include: providing information on entertainment, dining and transportation to guests, making dining recommentations to guests, arranging transportation for guests, and making reservations. Potential job titles that use this solution are: Concierge, Guest Services Agent, Club Concierge, Hotel Concierge, Front Office Manager and Guest Services Associate. Multiple configurations of this solution are available.","English (USA),",48 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-aide-7-0-solution/,Healthcare Aide 7.0 Solution,"Our Healthcare Aide 7.0 solution is designed for individually-oriented, entry-level positions that directly support another person's health and well-being. The solution covers a wide variety of positions, and assesses behaviors critical for patient support roles including: understanding and following detailed instructions; administering personal care; being respectful and tolerant of patients; preparing and maintaining records of patient progress and services performed; and working hard to meet or exceed patient needs.  
Potential job titles that use this solution include: Personal Care Aide, Healthcare Aide, Home Health Aide, Dental Assistant.Report Language Availability:English (USA), Latin American Spanish.","English (USA), French (Canada), Latin American Spanish,",22 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-call-center-agent-solution/,Healthcare Call Center Agent Solution,"The Healthcare Call Center Agent solution is for entry-level positions in an inbound healthcare call center environment.  Sample tasks for this job include, but are not limited to: taking and receiving information from patients over the phone, working between computer screens, and entering information into a computer.  Potential job titles that use this solution are: Call Center Representative, Receptionist, and Switchboard Operator.  Multiple configurations of this solution are available.","English (USA),",44 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-service-associate-solution/,Healthcare Service Associate Solution,"The Healthcare Service Associate solution is for entry-level positions in a healthcare environment that require the employee to interact with patients.  Sample tasks for this job include, but are not limited to: delivering food to patients, cleaning patient rooms, and welcoming guests to the hospital.  Potential job titles that use this solution are: Housekeepers, Dietary Aides, and Guest Services Coordinator. There are multiple configurations and versions of this solution available.","English (USA),",37 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/healthcare-support-specialist-solution/,Healthcare Support Specialist Solution,"The Healthcare Support Specialist solution is for entry-level positions in a healthcare environment that do not require the employee to interact with patients.  Sample tasks for this job include, but are not limited to: preparing food for patients, washing hospital linens, and cleaning the healthcare facility.  Potential job titles that use this solution are: Janitors, Food Preparation Workers, and Laundry Associates.  Multiple configurations of this solution are available.","English (USA),",30 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/home-health-aide-solution/,Home Health Aide Solution,"The Home Health Aide solution is for entry-level positions in an in-home or group home environment.  Sample tasks for this job include, but are not limited to: monitoring vital signs and medication intake, administering bedside and personal care such as ambulation and personal hygiene, and preparing and maintaining records of patient progress and services performed.  Potential job titles that use this solution are: Personal Care Aide, Home Health Aide, Residential Assistant, and Certified Nursing Assistant. There are multiple configurations and versions of this solution available.","English (USA),",41 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/hospitality-manager-solution/,Hospitality Manager Solution,"The Hospitality Manager solution is designed for management level positions in the hospitality industry. Sample tasks include overall property management, managing staff and managing the guest experience. The solution is focused on managing business operations, managing staff, solving problems, making good decisions and maintaining focus on the customer. Potential job titles that use this solution are: Property Manager, Property Director, Hotel Manager and Hospitality Manager. Multiple configurations of this solution are available.","English (USA),",57 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior",Yes,"Professional, Manager, Director"
https://www.shl.com/solutions/products/product-catalog/view/host-solution/,Host Solution,"The Host solution is designed for entry level positions in the hospitality industry. Sample tasks include greeting guests, managing wait lists and showing guests to their tables. The solution is focused on work ethic and customer focus. Potential job titles that use this solution are: Host, Hostess and Greeter. There are multiple configurations and versions of this solution available.","English (USA),",30 minutes,"Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-0-solution/,Industrial - Entry Level 7.0 Solution,"Our Industrial – Entry Level 7.0 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.Report Language Availability:English (USA), Latin American Spanish.","French (Canada), English (USA), English International, Latin American Spanish,",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-1-%28americas%29/,Industrial - Entry Level 7.1 (Americas),"Our Industrial – Entry Level 7.1 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.“IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".","English (USA), French (Canada), Portuguese (Brazil), Latin American Spanish,",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-1-%28international%29/,Industrial - Entry Level 7.1 (International),"Our Industrial – Entry Level 7.1 solution is designed for entry-level positions, and measures the behaviors and experiences that underlie successful and safe performance in general or light industrial roles. The solution covers a wide variety of entry-level positions, and assesses behaviors including: following policies and procedures; general facility upkeep; producing high quality work; maintaining an orderly work environment; wearing required protective equipment; and being thorough.
Potential job titles that use this solution include: Laborer, Custodians, Building and Grounds Maintenance Workers, Handyman.“IMPORTANT! Please note that you will need to select the correct package depending on which norm you intend to use. The package available for this product is International and Americas"".","Dutch, Norwegian, German, English International, Portuguese (Brazil), English (USA), French (Canada),",20 minutes,Biodata & Situational Judgement,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/industrial-professional-and-skilled-7-0-solution/,Industrial - Professional and Skilled 7.0 Solution,"Our Industrial – Professional and Skilled 7.0 solution is designed to measure the behaviors and experiences that underlie successful and safe performance in the workplace for specialized technical or professional industrial roles. 
This solution assesses mechanical comprehension and other foundational behaviors including: behaving safely and efficiently in the workplace; installing, repairing, and/or maintaining equipment and machinery; making sound mechanical decisions; maintaining an orderly work environment; and producing high quality and reliable work.Report Language Availability:English (USA), Latin American Spanish.","Latin American Spanish, English (USA), English International, French (Canada),",49 minutes,"Ability & Aptitude, Biodata & Situational Judgement",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/nursing-assistant-solution/,Nursing Assistant Solution,"The Nursing Assistant solution is for entry-level positions in a clinic or hospital environment. Sample tasks for this job include, but are not limited to: turning and re-positioning bedridden patients, feeding patients who cannot feed themselves, and observing patients' conditions, including measuring and recording food intake.  Potential job titles that use this solution are: Certified Nursing Assistant, Nursing Aide, Patient Care Technician, and Hospital Attendant.  Multiple configurations of this solution are available.","English (USA),",41 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/personal-banker-short-form/,Personal Banker - Short Form,"The Personal Banker – Loan Officer solution is for entry to mid-level financial institution positions. Sample tasks for this job would include, but are not limited to: acquiring, retaining and expanding new and existing customer relationships, discovering customer needs, making the best recommendation, completing sales, proactively contacting & meeting customers, and asking for referrals.","English (USA),",30 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/phone-banker-short-form/,Phone Banker - Short Form,"This solution is for entry to mid-level financial institution positions. Candidates are asked to answer multiple choice questions to assess learning potential, dependability, persistence and planfulness, sales focus, customer focus, and working with information.","English (USA),",40 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/prepline-cook-solution/,Prep/Line Cook Solution,"The Prep/Line Cook solution is for entry-level food preparation positions in the hospitality industry. Sample tasks include preparing ingredients and final food items for consumption. The solution is focused on work ethic and performing quality work with no direct customer contact or sales requirements. Potential job titles that use this solution are: Cook, Line Cook, Food Preparer, Prep Cook and Chef. Multiple configurations of this solution are available.","English (USA),",24 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-0-solution-3958/,Professional + 7.0 Solution,"Our Professional + 7.0 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.Report Language Availability:English (USA).","English International, English (USA),",51 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Competencies",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-%28americas%29/,Professional + 7.1 (Americas),"Our Professional + 7.1 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","Latin American Spanish,",56 minutes,"Biodata & Situational Judgement, Competencies, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-solution/,Professional + 7.1 (International),"Our Professional + 7.1 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","Chinese Traditional, Dutch, Chinese Simplified, French, English International, Swedish, Italian, Norwegian, Danish, English (USA), French (Canada), Portuguese (Brazil), Spanish, German, Portuguese, Finnish,",56 minutes,"Biodata & Situational Judgement, Competencies, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-0-solution/,Professional 7.0 Solution,"Our Professional 7.0 solution is designed for all non-managerial professional individual contributor positions. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.Report Language Availability:English (USA), Latin American Spanish.","English (USA), English International, French (Canada), Latin American Spanish,",33 minutes,"Biodata & Situational Judgement, Competencies",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-solution-4247/,Professional 7.1 (International),"Our Professional 7.1 solution is designed for all non-managerial professional individual contributor positions. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","English International, Swedish, Italian, Finnish, Dutch, French, English (USA), German, Portuguese (Brazil), Latin American Spanish, French (Canada), Danish, Norwegian,",33 minutes,"Competencies, Biodata & Situational Judgement",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-8-0-jfa/,Professional 8.0 JFA,The Professional 8.0 Job-Focused Assessment is designed for all non-managerial professional/individual contributor positions. It measures behaviors that underlie successful performance in a professional/individual contributor setting across a wide range of industries.,"English International, English (USA),",16 minutes,"Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professionalindividual-contributor-short-form/,Professional/Individual Contributor - Short Form,"The Professional/Individual Contributor solution is for mid to upper-level, non-managerial positions. Sample tasks for these jobs include, but are not limited to: meeting with clients to determine their needs, analyzing data sets, and working with co-workers to complete projects. Potential job titles that use this solution are: Engineer, Human Resource Consultant, and IT Analyst.","English (USA),",44 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/project-manager-short-form/,Project Manager - Short Form,"The Project Manager solution is designed for positions that lead medium to large scale projects with multiple team members involved. Sample tasks for this job include, but are not limited to: guiding, supervising, and influencing project team members, scoping project resource requirements, and managing project timelines, scope and budgets. Potential job titles that ues this solution are: Project Manager, Implementation Manager, Construction Project Manager and IT Project Manager.","English (USA),",49 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/nursing-assistant-solution/,Nursing Assistant Solution,"The Nursing Assistant solution is for entry-level positions in a clinic or hospital environment. Sample tasks for this job include, but are not limited to: turning and re-positioning bedridden patients, feeding patients who cannot feed themselves, and observing patients' conditions, including measuring and recording food intake.  Potential job titles that use this solution are: Certified Nursing Assistant, Nursing Aide, Patient Care Technician, and Hospital Attendant.  Multiple configurations of this solution are available.","English (USA),",41 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/personal-banker-short-form/,Personal Banker - Short Form,"The Personal Banker – Loan Officer solution is for entry to mid-level financial institution positions. Sample tasks for this job would include, but are not limited to: acquiring, retaining and expanding new and existing customer relationships, discovering customer needs, making the best recommendation, completing sales, proactively contacting & meeting customers, and asking for referrals.","English (USA),",30 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/phone-banker-short-form/,Phone Banker - Short Form,"This solution is for entry to mid-level financial institution positions. Candidates are asked to answer multiple choice questions to assess learning potential, dependability, persistence and planfulness, sales focus, customer focus, and working with information.","English (USA),",40 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/prepline-cook-solution/,Prep/Line Cook Solution,"The Prep/Line Cook solution is for entry-level food preparation positions in the hospitality industry. Sample tasks include preparing ingredients and final food items for consumption. The solution is focused on work ethic and performing quality work with no direct customer contact or sales requirements. Potential job titles that use this solution are: Cook, Line Cook, Food Preparer, Prep Cook and Chef. Multiple configurations of this solution are available.","English (USA),",24 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-0-solution-3958/,Professional + 7.0 Solution,"Our Professional + 7.0 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.Report Language Availability:English (USA).","English International, English (USA),",51 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Competencies",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-%28americas%29/,Professional + 7.1 (Americas),"Our Professional + 7.1 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","Latin American Spanish,",56 minutes,"Biodata & Situational Judgement, Competencies, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-solution/,Professional + 7.1 (International),"Our Professional + 7.1 solution is designed for all non-managerial professional individual contributor positions, and includes SHL’s new innovative mobile-first ability assessment, Verify Interactive – Deductive Reasoning. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","Chinese Traditional, Dutch, Chinese Simplified, French, English International, Swedish, Italian, Norwegian, Danish, English (USA), French (Canada), Portuguese (Brazil), Spanish, German, Portuguese, Finnish,",56 minutes,"Biodata & Situational Judgement, Competencies, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-0-solution/,Professional 7.0 Solution,"Our Professional 7.0 solution is designed for all non-managerial professional individual contributor positions. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.Report Language Availability:English (USA), Latin American Spanish.","English (USA), English International, French (Canada), Latin American Spanish,",33 minutes,"Biodata & Situational Judgement, Competencies",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-7-1-solution-4247/,Professional 7.1 (International),"Our Professional 7.1 solution is designed for all non-managerial professional individual contributor positions. Sample tasks for these jobs include, but are not limited to: gathering requirements, analyzing data, managing projects, producing products or services.","English International, Swedish, Italian, Finnish, Dutch, French, English (USA), German, Portuguese (Brazil), Latin American Spanish, French (Canada), Danish, Norwegian,",33 minutes,"Competencies, Biodata & Situational Judgement",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professional-8-0-jfa/,Professional 8.0 JFA,The Professional 8.0 Job-Focused Assessment is designed for all non-managerial professional/individual contributor positions. It measures behaviors that underlie successful performance in a professional/individual contributor setting across a wide range of industries.,"English International, English (USA),",16 minutes,"Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/professionalindividual-contributor-short-form/,Professional/Individual Contributor - Short Form,"The Professional/Individual Contributor solution is for mid to upper-level, non-managerial positions. Sample tasks for these jobs include, but are not limited to: meeting with clients to determine their needs, analyzing data sets, and working with co-workers to complete projects. Potential job titles that use this solution are: Engineer, Human Resource Consultant, and IT Analyst.","English (USA),",44 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/project-manager-short-form/,Project Manager - Short Form,"The Project Manager solution is designed for positions that lead medium to large scale projects with multiple team members involved. Sample tasks for this job include, but are not limited to: guiding, supervising, and influencing project team members, scoping project resource requirements, and managing project timelines, scope and budgets. Potential job titles that ues this solution are: Project Manager, Implementation Manager, Construction Project Manager and IT Project Manager.","English (USA),",49 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior, Simulations",Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/nursing-assistant-solution/,Nursing Assistant Solution,"The Nursing Assistant solution is for entry-level positions in a clinic or hospital environment. Sample tasks for this job include, but are not limited to: turning and re-positioning bedridden patients, feeding patients who cannot feed themselves, and observing patients' conditions, including measuring and recording food intake.  Potential job titles that use this solution are: Certified Nursing Assistant, Nursing Aide, Patient Care Technician, and Hospital Attendant.  Multiple configurations of this solution are available.","English (USA),",41 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/personal-banker-short-form/,Personal Banker - Short Form,"The Personal Banker – Loan Officer solution is for entry to mid-level financial institution positions. Sample tasks for this job would include, but are not limited to: acquiring, retaining and expanding new and existing customer relationships, discovering customer needs, making the best recommendation, completing sales, proactively contacting & meeting customers, and asking for referrals.","English (USA),",30 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Knowledge & Skills, Personality & Behavior, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/phone-banker-short-form/,Phone Banker - Short Form,"This solution is for entry to mid-level financial institution positions. Candidates are asked to answer multiple choice questions to assess learning potential, dependability, persistence and planfulness, sales focus, customer focus, and working with information.","English (USA),",40 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/prepline-cook-solution/,Prep/Line Cook Solution,"The Prep/Line Cook solution is for entry-level food preparation positions in the hospitality industry. Sample tasks include preparing ingredients and final food items for consumption. The solution is focused on work ethic and performing quality work with no direct customer contact or sales requirements. Potential job titles that use this solution are: Cook, Line Cook, Food Preparer, Prep Cook and Chef. Multiple configurations of this solution are available.","English (USA),",24 minutes,"Ability & Aptitude, Biodata & Situational Judgement, Personality & Behavior",Yes,"Entry, Professional, Manager"
